"RelativePath","SizeBytes","LastWriteTime","Classification","Destination"
"module/Senior_Platform_Module_12_Communication_Notification_Engine_v1_0/VERSION.md","198","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_12_Communication_Notification_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1601","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5532","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3882","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","897","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/04_CES_EVENT_CATALOG.md","5661","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3862","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/06_API_CONTRACTS.md","2903","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/07_PERMISSION_MATRIX.md","1309","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1266","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3512","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","909","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/11_EXTENSION_POINTS.md","808","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2662","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/13_FREEZE_MANIFEST.md","871","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/CHANGELOG.md","197","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/README.md","1840","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/README.md"
"module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/VERSION.md","203","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_13_Document_Media_File_Management_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1567","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5432","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3854","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","869","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/04_CES_EVENT_CATALOG.md","5577","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3673","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/06_API_CONTRACTS.md","2875","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/07_PERMISSION_MATRIX.md","1281","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1238","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3484","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","881","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/11_EXTENSION_POINTS.md","780","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2634","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/13_FREEZE_MANIFEST.md","837","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/CHANGELOG.md","191","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/README.md","1806","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/README.md"
"module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/VERSION.md","197","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_14_Review_Rating_Reputation_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1567","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5399","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3857","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","872","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/04_CES_EVENT_CATALOG.md","5309","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3682","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/06_API_CONTRACTS.md","2878","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/07_PERMISSION_MATRIX.md","1284","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1241","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3487","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","884","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/11_EXTENSION_POINTS.md","783","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2637","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/13_FREEZE_MANIFEST.md","837","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/CHANGELOG.md","188","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/README.md","1806","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/README.md"
"module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/VERSION.md","194","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_15_Knowledge_CMS_Content_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1584","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5383","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3877","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","892","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/04_CES_EVENT_CATALOG.md","5319","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3699","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/06_API_CONTRACTS.md","2898","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/07_PERMISSION_MATRIX.md","1304","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1261","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3507","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","904","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/11_EXTENSION_POINTS.md","803","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2657","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/13_FREEZE_MANIFEST.md","854","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/CHANGELOG.md","185","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/README.md","1823","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/README.md"
"module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/VERSION.md","191","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_16_Workflow_Automation_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1569","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5412","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3858","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","873","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/04_CES_EVENT_CATALOG.md","5314","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3520","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/06_API_CONTRACTS.md","2879","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/07_PERMISSION_MATRIX.md","1285","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1242","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3488","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","885","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/11_EXTENSION_POINTS.md","784","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2638","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/13_FREEZE_MANIFEST.md","839","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/CHANGELOG.md","189","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/README.md","1808","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/README.md"
"module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/VERSION.md","195","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_17_Analytics_Reporting_BI_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1586","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5429","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3875","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","890","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/04_CES_EVENT_CATALOG.md","5363","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3681","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/06_API_CONTRACTS.md","2896","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_18_Integration_API_Gateway_Engine_v1_0/06_API_CONTRACTS.md"
